1588809888750;17012191,13,1
-2161432048150027264;1911321333,1,0
1588809889500;17065107,13,1
-3458468740819185664;1911321336,1,0
1588809890250;17120423,13,1
-4755505433487655936;1911321339,1,0
1588809891000;17175542,13,1
-6052542126156659456;1911321342,1,0
1588809891750;17229056,13,1
-7349578818825705728;1911321345,1,0
1588809892500;17283086,13,1
-8646615511494593024;1911321348,1,0
1588809893250;17335468,13,1
8503091869546002432;1911321351,1,0
1588809894000;17390676,13,1
7206055176877643264;1911321354,1,0
1588809894750;17445146,13,1
5909018484208940032;1911321357,1,0
1588809895500;17501759,13,1
4611981791540206336;1911321360,1,0
1588809896250;17557212,13,1
3314945098871958272;1911321363,1,0
1588809897000;17613700,13,1
2017908406203725568;1911321366,1,0
1588809897750;17668080,13,1
720871713534831360;1911321369,1,0
1588809898500;17722456,13,1
-576164979133607680;1911321371,1,0
1588809899250;17777754,13,1
-1873201671802175488;1911321374,1,0
1588809900000;17833651,13,1
-3170238364470690816;1911321377,1,0
1588809900750;17889319,13,1
-4467275057139134208;1911321380,1,0
1588809901500;17948028,13,1
-5764311749806732800;1911321383,1,0
1588809902250;18006627,13,2
-7061066967497754112;1911321386,1,0
1588809903000;18064871,13,2
-8358103660165747712;1911321389,1,0
1588809903750;18121556,13,2
8791603720875915264;1911321392,1,0
1588809904500;18181236,13,2
7494567028208221440;1911321395,1,0
1588809905250;18240799,13,2
6197530335541349632;1911321398,1,0
1588809906000;18302851,13,2
4900493642874117120;1911321401,1,0
1588809906750;18361999,13,2
3603456950206473984;1911321404,1,0
1588809907500;18420517,13,2
2306420257538844928;1911321407,1,0
1588809908250;18480182,13,2
1009383564871387392;1911321410,1,0
1588809909000;18538989,13,2
-287653127795798272;1911321412,1,0
1588809909750;18601164,13,2
-1584689820462693120;1911321415,1,0
1588809910500;18662141,13,2
-2881726513129843456;1911321418,1,0
1588809911250;18722886,13,2
-4178763205796817664;1911321421,1,0
1588809912000;18784487,13,2
-5475799898463919872;1911321424,1,0
1588809912750;18844569,13,2
-6772836591131356160;1911321427,1,0
1588809913500;18906440,13,2
-8069873283797827328;1911321430,1,0
1588809914250;18969267,13,2
9079834097244907520;1911321433,1,0
1588809915000;19031460,13,2
7782797404577910016;1911321436,1,0
1588809915750;19093355,13,2
6485760711911463680;1911321439,1,0
1588809916500;19156190,13,2
5188724019244892416;1911321442,1,0
1588809917250;19220978,13,2
3891687326578489600;1911321445,1,0
1588809918000;19285999,13,2
2594650633912778240;1911321448,1,0
1588809918750;19350658,13,2
1297613941246514944;1911321451,1,0
1588809919500;19415392,13,2
577248580468480;1911321454,1,0
1588809920250;19480275,13,2
-1296459444085593088;1911321456,1,0
1588809921000;19544408,13,2
-2593496136751891968;1911321459,1,0
1588809921750;19609165,13,2
-3890532829417858304;1911321462,1,0
1588809922500;19674493,13,2
-5187569522084224000;1911321465,1,0
1588809923250;19739707,13,2
-6484606214749902336;1911321468,1,0
1588809924000;19804538,13,2
-7781642907415948544;1911321471,1,0
1588809924750;19869958,13,2
-9078679600082041088;1911321474,1,0
1588809925500;19934984,13,2
8071027780961364736;1911321477,1,0
1588809926250;20001745,13,2
6773991088295732736;1911321480,1,0
1588809927000;20066905,13,2
5476954395629951488;1911321483,1,0
1588809927750;20135538,13,2
4179917702964718848;1911321486,1,0
1588809928500;20201992,13,2
2882881010299049472;1911321489,1,0
1588809929250;20270015,13,2
1585844317634152448;1911321492,1,0
1588809930000;20338691,13,2
288807624968485888;1911321495,1,0
1588809930750;20406793,13,2
-1008229067696426752;1911321497,1,0
1588809931500;20475860,13,2
-2305265760361366016;1911321500,1,0
1588809932250;20546686,13,2
-3602302453026136832;1911321503,1,0
1588809933000;20614782,13,2
-4899339145691132160;1911321506,1,0
1588809933750;20684211,13,2
-6196375838356255744;1911321509,1,0
1588809934500;20753347,13,2
-7493412531020868096;1911321512,1,0
1588809935250;20824419,13,2
-8790449223685489664;1911321515,1,0
1588809936000;20894098,13,2
8359258157358915584;1911321518,1,0
1588809936750;20962666,13,2
7062221464694192640;1911321521,1,0
1588809937500;21034274,13,2
5765184772029375744;1911321524,1,0
1588809938250;21102740,13,2
4468148079364640768;1911321527,1,0
1588809939000;21174339,13,2
3171111386700277760;1911321530,1,0
1588809939750;21244914,13,2
1874074694035660544;1911321533,1,0
1588809940500;21315754,13,2
577038001370915840;1911321536,1,0
1588809941250;21388109,13,2
-719998691292958720;1911321538,1,0
1588809942000;21461038,13,2
-2017035383957225728;1911321541,1,0
1588809942750;21534278,13,2
-3314072076620956416;1911321544,1,0
1588809943500;21607910,13,2
-4611108769285192704;1911321547,1,0
1588809944250;21681135,13,2
-5908145461948947712;1911321550,1,0
1588809945000;21752406,13,2
-7205182154613469440;1911321553,1,0
1588809945750;21826066,13,2
-8502218847277062400;1911321556,1,0
1588809946500;21899094,13,2
8647488533768209664;1911321559,1,0
1588809947250;21972899,13,2
7350451841104530688;1911321562,1,0
1588809948000;22046870,13,2
6053415148440834816;1911321565,1,0
1588809948750;22121215,13,2
4756378455777438720;1911321568,1,0
1588809949500;22196675,13,2
3459341763113915136;1911321571,1,0
1588809950250;22272005,13,2
2162305070450272000;1911321574,1,0
1588809951000;22346957,13,2
865268377787152896;1911321577,1,0
1588809951750;22425294,13,2
-431768314875617024;1911321579,1,0
1588809952500;22499274,13,2
-1728805007539448576;1911321582,1,0
1588809953250;22574268,13,2
-3025841700202963456;1911321585,1,0
1588809954000;22650449,13,2
-4322878392865892608;1911321588,1,0
1588809954750;22727200,13,2
-5619915085529338880;1911321591,1,0
1588809955500;22804167,13,2
-6916951778191991040;1911321594,1,0
1588809956250;22880214,13,2
-8213988470855055616;1911321597,1,0
1588809957000;22957767,13,2
8935718910191735552;1911321600,1,0
1588809957750;23037000,13,2
7638682217529284096;1911321603,1,0
1588809958500;23115539,13,2
6341645524866246400;1911321606,1,0
1588809959250;23191159,13,2
5044608832203415808;1911321609,1,0
1588809960000;23271961,13,2
3747572139541447936;1911321612,1,0
1588809960750;23352077,13,2
2450535446878796288;1911321615,1,0
1588809961500;23430512,13,2
1153498754216305664;1911321618,1,0
1588809962250;23510076,13,2
-143537938445951232;1911321620,1,0
1588809963000;23589310,13,2
-1440574631108216320;1911321623,1,0
1588809963750;23670773,13,2
-2737611323770072064;1911321626,1,0
1588809964500;23751579,13,2
-4034648016432325120;1911321629,1,0
1588809965250;23831990,13,2
-5331684709094115584;1911321632,1,0
1588809966000;23911515,13,2
-6628721401756310272;1911321635,1,0
1588809966750;23991864,13,2
-7925758094418502144;1911321638,1,0
1588809967500;24074949,13,2
-9222794787079941888;1911321641,1,0
1588809968250;24157593,13,2
7926912593968168448;1911321644,1,0
1588809969000;24241061,13,2
6629875901306612224;1911321647,1,0
1588809969750;24323386,13,2
5332839208645266944;1911321650,1,0
1588809970500;24406394,13,2
4035802515983860992;1911321653,1,0
1588809971250;24491022,13,2
2738765823322498560;1911321656,1,0
1588809972000;24574342,13,2
1441729130661216000;1911321659,1,0
1588809972750;24658687,13,2
144692437999948288;1911321662,1,0
1588809973500;24741851,13,2
-1152344254660881152;1911321664,1,0
1588809974250;24826908,13,2
-2449380947321751552;1911321667,1,0
1588809975000;24913080,13,2
-3746417639982653184;1911321670,1,0
1588809975750;24996338,13,2
-5043454332643886848;1911321673,1,0
1588809976500;25083659,13,2
-6340491025304590336;1911321676,1,0
1588809977250;25167515,13,2
-7637527717965748736;1911321679,1,0
1588809978000;25253874,13,2
-8934564410626033408;1911321682,1,0
1588809978750;25339867,13,2
8215142970422601472;1911321685,1,0
1588809979500;25425238,13,2
6918106277761758464;1911321688,1,0
1588809980250;25510940,13,2
5621069585101286144;1911321691,1,0
1588809981000;25598345,13,2
4324032892440693504;1911321694,1,0
1588809981750;25684985,13,2
3026996199780499968;1911321697,1,0
1588809982500;25772472,13,2
1729959507120298496;1911321700,1,0
1588809983250;25861785,13,2
432922814460495360;1911321703,1,0
1588809984000;25950108,13,2
-864113878199901952;1911321705,1,0
1588809984750;26039336,13,2
-2161150570859512064;1911321708,1,0
1588809985500;26129700,13,2
-3458187263519280896;1911321711,1,0
1588809986250;26217188,13,2
-4755223956179603712;1911321714,1,0
1588809987000;26305955,13,2
-6052260648839600128;1911321717,1,0
1588809987750;26394271,13,2
-7349297341499152128;1911321720,1,0
1588809988500;26484965,13,2
-8646334034159019520;1911321723,1,0
1588809989250;26575513,13,2
8503373346891304704;1911321726,1,0
1588809990000;26666851,13,2
7206336654232016896;1911321729,1,0
1588809990750;26757098,13,2
5909299961572555264;1911321732,1,0
1588809991500;26848441,13,2
4612263268913201664;1911321735,1,0
1588809992250;26941127,13,2
3315226576254219776;1911321738,1,0
1588809993000;27034193,13,2
2018189883595095296;1911321741,1,0
1588809993750;27126947,13,2
721153190936129792;1911321744,1,0
1588809994500;27221161,13,2
-575883501722204672;1911321746,1,0
1588809995250;27314878,13,2
-1872920194380830208;1911321749,1,0
1588809996000;27408593,13,2
-3169956887039720448;1911321752,1,0
1588809996750;27504426,13,2
-4466993579697763840;1911321755,1,0
1588809997500;27598542,13,2
-5764030272356179200;1911321758,1,0
1588809998250;27693102,13,2
-7061066965014599680;1911321761,1,0
1588809999000;27789987,13,2
-8358103657672936448;1911321764,1,0
1588809999750;27884734,13,2
8791603723378121728;1911321767,1,0
1588810000500;27977390,13,2
7494567030719376896;1911321770,1,0
1588810001250;28073841,13,2
6197530338061673216;1911321773,1,0
1588810002000;28171391,13,2
4900493645403739392;1911321776,1,0
1588810002750;28266772,13,2
3603456952745478656;1911321779,1,0
1588810003500;28363382,13,2
2306420260087535616;1911321782,1,0
1588810004250;28458709,13,2
1009383567429141760;1911321785,1,0
1588810005000;28555482,13,2
-287653125228491520;1911321787,1,0
1588810005750;28652826,13,2
-1584689817886561536;1911321790,1,0
1588810006500;28750835,13,2
-2881726510543940096;1911321793,1,0
1588810007250;28851242,13,2
-4178763203201144832;1911321796,1,0
1588810008000;28949054,13,2
-5475799895858792960;1911321799,1,0
1588810008750;29045831,13,2
-6772836588516217856;1911321802,1,0
1588810009500;29147150,13,2
-8069873281173221120;1911321805,1,0
1588810010250;29246325,13,2
9079834099879334400;1911321808,1,0
1588810011000;29347226,13,2
7782797407222074368;1911321811,1,0
1588810011750;29447565,13,2
6485760714565145344;1911321814,1,0
1588810012500;29547174,13,2
5188724021908331776;1911321817,1,0
1588810013250;29649788,13,2
3891687329251696640;1911321820,1,0
1588810014000;29751599,13,2
2594650636595327744;1911321823,1,0
1588810014750;29853172,13,2
1297613943938637568;1911321826,1,0
1588810015500;29954139,13,2
577251281773312;1911321829,1,0
1588810016250;30055666,13,2
-1296459441375390464;1911321831,1,0
1588810017000;30158521,13,2
-2593496134031271680;1911321834,1,0
1588810017750;30262462,13,2
-3890532826687509248;1911321837,1,0
1588810018500;30364341,13,2
-5187569519343857152;1911321840,1,0
1588810019250;30469132,13,2
-6484606212000151040;1911321843,1,0
1588810020000;30573390,13,2
-7781642904655713280;1911321846,1,0
1588810020750;30677847,13,2
-9078679597311813888;1911321849,1,0
1588810021500;30784043,13,2
8071027783742429184;1911321852,1,0
1588810022250;30888690,13,2
6773991091086146048;1911321855,1,0
1588810023000;30993655,13,2
5476954398430269184;1911321858,1,0
1588810023750;31100713,13,2
4179917705774969344;1911321861,1,0
1588810024500;31205416,13,2
2882881013119494656;1911321864,1,0
1588810025250;31312274,13,2
1585844320463926528;1911321867,1,0
1588810026000;31416984,13,2
288807627808154880;1911321870,1,0
1588810026750;31522837,13,2
-1008229064847551232;1911321872,1,0
1588810027500;31629935,13,2
-2305265757502408192;1911321875,1,0
1588810028250;31740908,13,2
-3602302450157176576;1911321878,1,0
1588810029000;31848490,13,2
-4899339142811777024;1911321881,1,0
1588810029750;31959219,13,2
-6196375835466189312;1911321884,1,0
1588810030500;32068012,13,2
-7493412528121032704;1911321887,1,0
1588810031250;32179244,13,2
-8790449220775243520;1911321890,1,0
1588810032000;32290555,13,2
8359258160279929600;1911321893,1,0
1588810032750;32399457,13,2
7062221467625121536;1911321896,1,0
1588810033500;32509815,13,2
5765184774970812416;1911321899,1,0
1588810034250;32619489,13,2
4468148082315866624;1911321902,1,0
1588810035000;32729051,13,2
3171111389661633280;1911321905,1,0
1588810035750;32839419,13,2
1874074697007173376;1911321908,1,0
1588810036500;32949286,13,2
577038004352257536;1911321911,1,0
1588810037250;33060761,13,2
-719998688301389568;1911321913,1,0
1588810038000;33175081,13,2
-2017035380954742784;1911321916,1,0
8808168285;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;-1798149205,-88,127
85899345924;3,71,78
1860180968234720009;-2079795495,-66,88
18504529179;16,1,0
5590599;3,2,0
0;0,0,0
0;3,0,0
0;1119430704,-2,127
140362027941888;-1798028128,-88,127
140730017850992;1119429728,-2,127
140730017852128;-1798144989,-88,127
0;151552,0,0
149824;149824,0,0
0;1,0,0
151552;1691648,0,0
1689012;1689012,0,0
151552;5,0,0
1691648;1994752,0,0
1994085;1994085,0,0
1691648;1,0,0
1998848;2023424,0,0
2020880;2036952,0,0
1994752;3,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;-1798123133,-88,127
1879047679;1119431392,-2,127
140362027941888;-1798145410,-88,127
17179869190;64,0,0
64;64,0,0
784;784,0,0
8;3,4,0
1840800;1840800,0,0
1840800;28,0,0
28;16,0,0
17179869185;0,0,0
0;0,0,0
149824;149824,0,0
4096;1,5,0
151552;151552,0,0
151552;1537460,0,0
1537460;4096,0,0
17179869185;1691648,0,0
1691648;1691648,0,0
302437;302437,0,0
4096;1,6,0
1996288;2000384,0,0
2000384;20496,0,0
36568;4096,0,0
25769803778;2005888,0,0
2009984;2009984,0,0
480;480,0,0
8;4,4,0
848;848,0,0
848;32,0,0
32;8,0,0
17179869188;880,0,0
880;880,0,0
68;68,0,0
4;7,4,0
1996288;2000384,0,0
2000384;16,0,0
144;8,0,0
18865251667;848,0,0
848;848,0,0
32;32,0,0
8;1685382480,4,0
1840828;1840828,0,0
1840828;24260,0,0
24260;4,0,0
27455186257;0,0,0
0;0,0,0
0;0,0,0
16;1685382482,4,0
1996288;2000384,0,0
2000384;10752,0,0
10752;1,0,0
140730017852272;-1798148457,-88,127
1996288;2000384,0,0
140362027939032;16,3,0
2036952;0,0,0
140730017850992;0,0,0
140362028219920;104559969,-36,85
6;-1798275072,-88,127
140362028216672;1119431536,-2,127
12884901888;1119429584,-2,127
2053;919690,0,0
2053;919690,0,0
1;33261,0,0
0;0,0,0
2029224;4096,0,0
3968;1621265816,0,0
836308902;1608116695,0,0
0;1612434913,0,0
998951897;0,0,0
0;0,0,0
0;0,0,0
140362028216720;-1798100020,-88,127
140362028212320;0,0,0
0;-1798134551,-88,127
1;0,0,0
140730017852264;0,0,0
1;0,0,0
140362028219920;-1797983856,-88,127
0;0,0,0
10;0,0,0
0;0,0,0
140362028219920;1119434912,-2,127
832;1179403647,2,1
0;4063235,1,0
160240;64,0,0
2024808;0,64,0
19140594773262350;6,4,0
64;64,0,0
64;784,0,0
784;8,0,0
17179869187;1840800,0,0
1840800;1840800,0,0
28;28,0,0
16;1,4,0
0;0,0,0
0;149824,0,0
149824;4096,0,0
21474836481;151552,0,0
151552;151552,0,0
1537460;1537460,0,0
4096;1,4,0
1691648;1691648,0,0
1691648;302437,0,0
302437;4096,0,0
25769803777;1996288,0,0
2000384;2000384,0,0
20496;36568,0,0
4096;2,6,0
2005888;2009984,0,0
2009984;480,0,0
480;8,0,0
17179869188;848,0,0
848;848,0,0
32;32,0,0
8;4,4,0
880;880,0,0
880;68,0,0
68;4,0,0
17179869191;1996288,0,0
2000384;2000384,0,0
16;144,0,0
8;1685382483,4,0
848;848,0,0
848;32,0,0
32;8,0,0
18865251664;1840828,0,0
1840828;1840828,0,0
24260;24260,0,0
4;1685382481,6,0
0;0,0,0
0;0,0,0
0;16,0,0
18865251666;1996288,0,0
2000384;1119432960,-2,127
140730017854832;0,0,0
140362027941888;-1800187322,-88,127
0;-1798114043,-88,127
0;-1798054742,-88,127
140730017853664;0,0,0
140362028086480;1119432960,-2,127
140730017853664;0,0,0
140730017853664;-1798073153,-88,127
65537;1793064960,114,-123
140362027912064;1119432512,-2,127
0;-1798257392,-88,127
1;-1188691968,1,0
94403485726049;0,0,0
-979173654921216;0,0,0
0;-1798257400,-88,127
4294967298;1119432496,-2,127
0;3,0,0
3;-1798257408,-88,127
0;0,0,0
140730017854832;-1798111615,-88,127
140359531233281;-1797985816,-88,127
0;-1798112941,-88,127
94403381166081;-1798258688,-88,127
140730017853424;-1798112941,-88,127
1;-1797983856,-88,127
140730017853456;0,0,0
0;0,0,0
0;0,0,0
140730017853488;1119433024,-2,127
140730017853456;2,0,0
12884901888;1119432688,-2,127
0;0,0,0
140730017853424;-1797983856,-88,127
140730017853696;0,-2,127
0;-1800211664,-88,127
0;0,0,0
0;0,0,0
140362027941888;0,0,0
140362025988912;-1800187322,-88,127
140362028214760;0,0,0
140730017853760;1024,0,0
140362028214760;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;-1798130596,-88,127
140362027941888;1736415839,0,0
140362028025216;-1798256200,-88,127
140362025923416;-1798129526,-88,127
195;-1800211664,-88,127
140362027941888;1119433496,-2,127
140730017854228;0,0,0
140362025988912;0,0,0
0;-1800268472,-88,127
140362028026305;1736415839,0,0
27131497;1119433492,-2,127
0;1119433696,-2,127
140362028025216;1119433680,-2,127
0;-1798257376,-88,127
3;0,0,0
0;0,0,0
0;1736415839,0,0
140362028217592;1119433976,-2,127
140362028026305;1119433680,-2,127
140730017854432;-1798127127,-88,127
1;-1798256200,-88,127
9;0,0,0
1;-1797985816,-88,127
140730017854500;-1798256200,-88,127
140362028214760;-1797982984,-88,127
0;1119650232,-2,127
140362028176063;1,0,0
4294967295;1119433764,-2,127
140362025936784;-1798258688,-88,127
140730017854992;1119433952,-2,127
0;1119433760,-2,127
140730017854736;-1798100020,-88,127
140362028209977;-1798172752,-88,127
140730017854832;7,0,0
34359738375;-1798175360,-88,127
140362028214760;-1798119660,-88,127
9;-1798117479,-88,127
140730017854656;-1800181072,-88,127
0;0,0,0
140730017854784;0,0,0
0;0,0,0
140362028025840;-1797982984,-88,127
140730017854784;-1798176768,-88,127
140362028026388;-1798175552,-88,127
140362028212296;0,0,0
1;-1800263792,-88,127
140362028026624;1224,0,0
42;0,0,0
0;0,0,0
0;0,0,0
140362027945440;1831768397,-109,98
0;-1797983856,-88,127
-8;-1798070416,-88,127
140730017855344;-1798158421,-88,127
0;0,0,0
-94403485725484;0,0,0
4;1,0,0
140362028218112;-1798253248,-88,127
140362028216672;1119434241,-2,127
140362028214760;0,0,0
0;0,0,0
0;0,0,0
140730018071064;0,0,0
137438953472;0,0,0
0;0,0,0
1;61765110,1,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;0,0,0
0;1119444913,-2,127
0;0,0,0
0;0,0,0
0;0,0,0
94403485724736;15775231,0,0
194;1119434647,-2,127
140730017855382;104564349,-36,85
140362027937736;104564272,-36,85
0;104563104,-36,85
